From	To
ENSP00000315659	DNMBP_HUMAN
ENSP00000349687	SAP3_HUMAN
ENSP00000292314	J3KR35_HUMAN
ENSP00000361107	BMR1A_HUMAN
ENSP00000256996	DDB2_HUMAN
ENSP00000261797	NDST1_HUMAN
ENSP00000250448	FOXA1_HUMAN
ENSP00000368119	GALT_HUMAN
ENSP00000389326	ACE2_HUMAN
ENSP00000363313	PRP4_HUMAN
ENSP00000263650	OSBL5_HUMAN
ENSP00000454014	SHSA9_HUMAN
ENSP00000303992	TMM43_HUMAN
ENSP00000274938	SCUB3_HUMAN
ENSP00000484263	TM114_HUMAN
ENSP00000263373	SPTN4_HUMAN
ENSP00000407353	LMTD1_HUMAN
ENSP00000361473	KDM4A_HUMAN
ENSP00000253099	RM04_HUMAN
ENSP00000356058	FAIM3_HUMAN
ENSP00000435188	E9PLD3_HUMAN
ENSP00000264316	TXK_HUMAN
ENSP00000341988	S31D1_HUMAN
ENSP00000376652	EVL_HUMAN
ENSP00000455229	DUS2L_HUMAN
ENSP00000358810	STRP1_HUMAN
ENSP00000320176	HCLS1_HUMAN
ENSP00000294600	CCD27_HUMAN
ENSP00000347055	MYL4_HUMAN
ENSP00000265471	B3GA3_HUMAN
ENSP00000440190	TDRD3_HUMAN
ENSP00000332247	VPP2_HUMAN
ENSP00000361066	NCOA3_HUMAN
ENSP00000434279	TMPSD_HUMAN
ENSP00000315568	AVL9_HUMAN
ENSP00000370625	RPB2_HUMAN
ENSP00000471331	B4DGG1_HUMAN
ENSP00000324648	CP2B6_HUMAN
ENSP00000384770	PSG4_HUMAN
ENSP00000437621	F5H6H0_HUMAN
ENSP00000299727	GALR1_HUMAN
ENSP00000389241	DHRS9_HUMAN
ENSP00000476746	ZBT25_HUMAN
ENSP00000484824	A0A087X2A4_HUMAN
ENSP00000439287	RIMS4_HUMAN
ENSP00000261921	LOXL1_HUMAN
ENSP00000350833	MPPD2_HUMAN
ENSP00000437738	SFSWA_HUMAN
ENSP00000356846	MAEL_HUMAN
ENSP00000444411	FRPD1_HUMAN
ENSP00000298699	CL050_HUMAN
ENSP00000266041	ITIH4_HUMAN
ENSP00000380702	MYCBP_HUMAN
ENSP00000367032	PLCX3_HUMAN
ENSP00000363642	BMS1_HUMAN
ENSP00000484592	GLYAT_HUMAN
ENSP00000256343	CTSRB_HUMAN
ENSP00000483521	A0A087X0N2_HUMAN
ENSP00000318974	F133A_HUMAN
ENSP00000362442	RHG40_HUMAN
ENSP00000262366	GLIS2_HUMAN
ENSP00000278483	HIKES_HUMAN
ENSP00000416193	P2RX6_HUMAN
ENSP00000251691	BIG3_HUMAN
ENSP00000369820	PIGA_HUMAN
ENSP00000261879	APH1B_HUMAN
ENSP00000371846	DEAF1_HUMAN
ENSP00000215727	HEP2_HUMAN
ENSP00000380982	PUM3_HUMAN
ENSP00000320378	LAT2_HUMAN
ENSP00000291707	SIG12_HUMAN
ENSP00000427015	KS6A2_HUMAN
ENSP00000356395	FHR3_HUMAN
ENSP00000278071	IPRI_HUMAN
ENSP00000328277	B4GN4_HUMAN
ENSP00000331907	DHX34_HUMAN
ENSP00000245503	MYH2_HUMAN
ENSP00000265564	EXOS7_HUMAN
ENSP00000337618	NIPA2_HUMAN
ENSP00000351632	FAM3D_HUMAN
ENSP00000311313	CYTM_HUMAN
ENSP00000316842	SIX5_HUMAN
ENSP00000258106	EMX1_HUMAN
ENSP00000374390	GP149_HUMAN
ENSP00000332287	SNG1_HUMAN
ENSP00000358703	RIPP2_HUMAN
ENSP00000354522	TOP1_HUMAN
ENSP00000379804	OSB10_HUMAN
ENSP00000264170	KYNU_HUMAN
ENSP00000276533	SLD5_HUMAN
ENSP00000380336	SMU1_HUMAN
ENSP00000482504	NR2E3_HUMAN
ENSP00000377357	ZDH16_HUMAN
ENSP00000380958	MBP_HUMAN
ENSP00000297261	SHH_HUMAN
ENSP00000250535	CDO1_HUMAN
ENSP00000414657	OSR2_HUMAN
ENSP00000377396	GAK1B_HUMAN
ENSP00000247271	OMGP_HUMAN
ENSP00000361735	WFDC8_HUMAN
ENSP00000325905	SRSF7_HUMAN
ENSP00000315680	PEX7_HUMAN
ENSP00000280557	DENR_HUMAN
ENSP00000340523	NMNA3_HUMAN
ENSP00000383178	DIAP3_HUMAN
ENSP00000290871	TEPP_HUMAN
ENSP00000005260	BI2L1_HUMAN
ENSP00000260643	PREB_HUMAN
ENSP00000387100	TPRN_HUMAN
ENSP00000389060	MMAD_HUMAN
ENSP00000262903	HACE1_HUMAN
ENSP00000345837	DPY30_HUMAN
ENSP00000466907	ZN524_HUMAN
ENSP00000476221	U3KQU2_HUMAN
ENSP00000325634	ZN639_HUMAN
ENSP00000158009	FNDC8_HUMAN
ENSP00000350409	UNC50_HUMAN
ENSP00000256689	S38A2_HUMAN
ENSP00000354691	FCRL5_HUMAN
ENSP00000283921	HXA10_HUMAN
ENSP00000355157	FCRL2_HUMAN
ENSP00000360366	ACO11_HUMAN
ENSP00000365651	ANFB_HUMAN
ENSP00000242729	SSPN_HUMAN
ENSP00000257909	TROAP_HUMAN
ENSP00000470539	PT100_HUMAN
ENSP00000315118	COQ8B_HUMAN
ENSP00000261733	ALDH2_HUMAN
ENSP00000429601	PCDG6_HUMAN
ENSP00000379143	ZNF32_HUMAN
ENSP00000231173	PCDBF_HUMAN
ENSP00000411584	MSD1_HUMAN
ENSP00000358840	ATPMD_HUMAN
ENSP00000350881	ASTRC_HUMAN
ENSP00000480824	IPKB_HUMAN
ENSP00000292385	DREB_HUMAN
ENSP00000293261	TM143_HUMAN
ENSP00000302057	A0A286YF24_HUMAN
ENSP00000315997	A0A087WSV6_HUMAN
ENSP00000297185	GRP75_HUMAN
ENSP00000448689	M3K12_HUMAN
ENSP00000310547	ADCK5_HUMAN
ENSP00000223795	TNFL8_HUMAN
ENSP00000272317	RS27A_HUMAN
ENSP00000223023	WASL_HUMAN
ENSP00000379370	ZN197_HUMAN
ENSP00000259727	GMPR1_HUMAN
ENSP00000338258	BORG4_HUMAN
ENSP00000381231	CBS_HUMAN
ENSP00000382941	SHPS1_HUMAN
ENSP00000311687	NIPA4_HUMAN
ENSP00000297268	CO1A2_HUMAN
ENSP00000432083	HSP7C_HUMAN
ENSP00000301067	KMT2D_HUMAN
ENSP00000375080	P2R3B_HUMAN
ENSP00000306888	F151A_HUMAN
ENSP00000393963	KIFC1_HUMAN
ENSP00000295448	GNPI2_HUMAN
ENSP00000276708	GSDMC_HUMAN
ENSP00000334145	TF_HUMAN
ENSP00000217121	TPD54_HUMAN
ENSP00000293549	WNT1_HUMAN
ENSP00000363079	MBL2_HUMAN
ENSP00000221496	MIS_HUMAN
ENSP00000388137	MPPD1_HUMAN
ENSP00000405738	ESRP1_HUMAN
ENSP00000404718	MGAT1_HUMAN
ENSP00000484807	S31A7_HUMAN
ENSP00000378516	O10W1_HUMAN
ENSP00000475750	HEBP2_HUMAN
ENSP00000326432	CCR8_HUMAN
ENSP00000395474	SNX10_HUMAN
ENSP00000295755	RETNB_HUMAN
ENSP00000405405	PHLB2_HUMAN
ENSP00000379110	GROA_HUMAN
ENSP00000243052	PDE1B_HUMAN
ENSP00000270590	GPR32_HUMAN
ENSP00000254854	GUC2D_HUMAN
ENSP00000354111	DNJC5_HUMAN
ENSP00000409666	SUMO3_HUMAN
ENSP00000270225	SAE1_HUMAN
ENSP00000334452	O13F1_HUMAN
ENSP00000413405	PIGZ_HUMAN
ENSP00000470087	M0QYV0_HUMAN
ENSP00000400041	KRA52_HUMAN
ENSP00000331843	NPIA1_HUMAN
ENSP00000442682	ADAP1_HUMAN
ENSP00000349658	XPP3_HUMAN
ENSP00000370669	NAC3_HUMAN
ENSP00000366828	RPC6_HUMAN
ENSP00000311224	ACOT1_HUMAN
ENSP00000364346	ZN341_HUMAN
ENSP00000368266	MAGB4_HUMAN
ENSP00000451112	NPC2_HUMAN
ENSP00000388325	LAMB2_HUMAN
ENSP00000343129	TRI29_HUMAN
ENSP00000236850	APOA1_HUMAN
ENSP00000478533	ZN274_HUMAN
ENSP00000352420	LRAD4_HUMAN
ENSP00000460964	I3L448_HUMAN
ENSP00000374529	CCNK_HUMAN
ENSP00000368994	RHG44_HUMAN
ENSP00000357798	MMP21_HUMAN
ENSP00000295092	LRAT1_HUMAN
ENSP00000311122	TMM52_HUMAN
ENSP00000282903	PLOD2_HUMAN
ENSP00000328484	H2A1J_HUMAN
ENSP00000253577	ABCB7_HUMAN
ENSP00000476252	U3KQV3_HUMAN
ENSP00000365682	TLE1_HUMAN
ENSP00000418669	SPS2_HUMAN
ENSP00000378058	FBLN3_HUMAN
ENSP00000367715	DCDC2_HUMAN
ENSP00000371517	AMACR_HUMAN
ENSP00000257863	AMHR2_HUMAN
ENSP00000216117	HMOX1_HUMAN
ENSP00000381098	GRIP1_HUMAN
ENSP00000268124	DPOG1_HUMAN
ENSP00000265594	MCCA_HUMAN
ENSP00000330051	MFS6L_HUMAN
ENSP00000383168	PCBP3_HUMAN
ENSP00000332151	DSE_HUMAN
ENSP00000347211	PRAM7_HUMAN
ENSP00000281182	ACAD8_HUMAN
ENSP00000270642	IGLO5_HUMAN
ENSP00000443021	RASF3_HUMAN
ENSP00000257981	KCNH3_HUMAN
ENSP00000356404	B3GT2_HUMAN
ENSP00000321338	OR4C5_HUMAN
ENSP00000406478	LIRB5_HUMAN
ENSP00000350676	PHF8_HUMAN
ENSP00000368164	MCM8_HUMAN
ENSP00000399475	A0A3B3IQ16_HUMAN
ENSP00000011898	TSN9_HUMAN
ENSP00000479708	MAL2_HUMAN
ENSP00000361842	MATN4_HUMAN
ENSP00000377486	RM19_HUMAN
ENSP00000434480	ACER3_HUMAN
ENSP00000302046	RNAS6_HUMAN
ENSP00000409231	TPC13_HUMAN
ENSP00000485450	HNRC4_HUMAN
ENSP00000267807	Z280D_HUMAN
ENSP00000408527	STPG4_HUMAN
ENSP00000356224	SYNE1_HUMAN
ENSP00000387362	UBE4A_HUMAN
ENSP00000285046	FGD5_HUMAN
ENSP00000369198	AGRG2_HUMAN
ENSP00000360515	SUPT3_HUMAN
ENSP00000307939	GCC2_HUMAN
ENSP00000387822	BRDT_HUMAN
ENSP00000368605	ACOT9_HUMAN
ENSP00000307549	NPTX1_HUMAN
ENSP00000475915	CNKR3_HUMAN
ENSP00000215917	SRR1L_HUMAN
ENSP00000359603	COOA1_HUMAN
ENSP00000288065	ARM12_HUMAN
ENSP00000362634	TSSK3_HUMAN
ENSP00000420200	ADPRH_HUMAN
ENSP00000368667	DDX53_HUMAN
ENSP00000417470	ZN786_HUMAN
ENSP00000267838	LYSM2_HUMAN
ENSP00000369666	FXL19_HUMAN
ENSP00000287322	BAG4_HUMAN
ENSP00000319417	SKA3_HUMAN
ENSP00000376952	EME1_HUMAN
ENSP00000295887	CDS1_HUMAN
ENSP00000300433	TMM92_HUMAN
ENSP00000319883	AGRE2_HUMAN
ENSP00000378957	MFAP4_HUMAN
ENSP00000301175	HYPDH_HUMAN
ENSP00000296280	MASP1_HUMAN
ENSP00000346671	FYN_HUMAN
ENSP00000300527	CO6A2_HUMAN
ENSP00000358159	ASCC3_HUMAN
ENSP00000223357	AEBP1_HUMAN
ENSP00000465676	PIAS2_HUMAN
ENSP00000309186	SH3R3_HUMAN
ENSP00000359557	LDOC1_HUMAN
ENSP00000379462	MIA2_HUMAN
ENSP00000241014	JIP1_HUMAN
ENSP00000238044	AUGN_HUMAN
ENSP00000339723	CIR1_HUMAN
ENSP00000337060	NDKA_HUMAN
ENSP00000265403	UDB10_HUMAN
ENSP00000305682	RM39_HUMAN
ENSP00000454561	CH088_HUMAN
ENSP00000342222	TRPV2_HUMAN
ENSP00000339179	TSSK4_HUMAN
ENSP00000056217	ARHG5_HUMAN
ENSP00000377508	PLAK_HUMAN
ENSP00000385824	FOXO3_HUMAN
ENSP00000332809	PCARE_HUMAN
ENSP00000081029	RT35_HUMAN
ENSP00000338770	ZN420_HUMAN
ENSP00000332979	BACE2_HUMAN
ENSP00000380087	ZN213_HUMAN
ENSP00000385892	A0A0A0MSE9_HUMAN
ENSP00000370034	TLR7_HUMAN
ENSP00000344352	ATF3_HUMAN
ENSP00000424079	NHSL2_HUMAN
ENSP00000408411	LAMP2_HUMAN
ENSP00000353491	ZN460_HUMAN
ENSP00000364919	DIRA2_HUMAN
ENSP00000378427	CE024_HUMAN
ENSP00000262109	ERIC1_HUMAN
ENSP00000313829	KHDR1_HUMAN
ENSP00000473990	AL3B1_HUMAN
ENSP00000299518	IDH3A_HUMAN
ENSP00000408236	CYH2_HUMAN
ENSP00000353048	TCPQM_HUMAN
ENSP00000367227	TMM8B_HUMAN
ENSP00000381214	RGPD2_HUMAN
ENSP00000332340	DDX28_HUMAN
ENSP00000264161	SYDC_HUMAN
ENSP00000335357	CDKN3_HUMAN
ENSP00000266085	TIMP3_HUMAN
ENSP00000332602	CTG1B_HUMAN
ENSP00000296805	RRF2M_HUMAN
ENSP00000371932	TA2R1_HUMAN
ENSP00000389395	GPAT2_HUMAN
ENSP00000455444	TCF24_HUMAN
ENSP00000356433	UST_HUMAN
ENSP00000303533	J3QSS9_HUMAN
ENSP00000382030	R51A2_HUMAN
ENSP00000333938	NEXN_HUMAN
ENSP00000317997	DUOX1_HUMAN
ENSP00000467466	RS15_HUMAN
ENSP00000351008	LCA5L_HUMAN
ENSP00000362525	UD17_HUMAN
ENSP00000479850	AG1L2_HUMAN
ENSP00000408526	IMPA1_HUMAN
ENSP00000356864	MGST3_HUMAN
ENSP00000474487	LIX1L_HUMAN
ENSP00000307853	MUS81_HUMAN
ENSP00000355559	B3GL2_HUMAN
ENSP00000223324	RM32_HUMAN
ENSP00000409463	ZN740_HUMAN
ENSP00000472286	SUGP2_HUMAN
ENSP00000356669	RC3H1_HUMAN
ENSP00000239144	HXB8_HUMAN
ENSP00000410024	PHGR1_HUMAN
ENSP00000254667	PTPRE_HUMAN
ENSP00000425996	STMP1_HUMAN
ENSP00000354376	RAB25_HUMAN
ENSP00000259335	J3KN16_HUMAN
ENSP00000298355	TRIM9_HUMAN
ENSP00000479060	CC28A_HUMAN
ENSP00000453872	RN111_HUMAN
ENSP00000339566	H12_HUMAN
ENSP00000355672	CAF17_HUMAN
ENSP00000350928	DCE1_HUMAN
ENSP00000420037	PIGP_HUMAN
ENSP00000379898	ARL4A_HUMAN
ENSP00000227524	PRP19_HUMAN
ENSP00000303584	N6MT1_HUMAN
ENSP00000410470	FAH2B_HUMAN
ENSP00000321447	OR4S1_HUMAN
ENSP00000261837	GNB5_HUMAN
ENSP00000349430	H2B1K_HUMAN
ENSP00000354812	CI114_HUMAN
ENSP00000336764	OPRX_HUMAN
ENSP00000394107	H7C0C1_HUMAN
ENSP00000263253	EP300_HUMAN
ENSP00000328036	DG2L6_HUMAN
ENSP00000367024	NAA40_HUMAN
ENSP00000220849	EIF3E_HUMAN
ENSP00000406367	AGRA2_HUMAN
ENSP00000361952	KCNKF_HUMAN
ENSP00000444856	A0A0A0MTN0_HUMAN
ENSP00000332565	ST4A1_HUMAN
ENSP00000249887	ACKR4_HUMAN
ENSP00000346697	BMF_HUMAN
ENSP00000356448	TPR_HUMAN
ENSP00000383682	FA72D_HUMAN
ENSP00000364561	F120S_HUMAN
ENSP00000328245	ZNF71_HUMAN
ENSP00000433528	ST5_HUMAN
ENSP00000349436	ADA15_HUMAN
ENSP00000243786	INHA_HUMAN
ENSP00000253233	CL065_HUMAN
ENSP00000289416	ACSM3_HUMAN
ENSP00000318629	VP37A_HUMAN
ENSP00000323588	SOX2_HUMAN
ENSP00000271308	PSA5_HUMAN
ENSP00000215095	STX1B_HUMAN
ENSP00000476519	KCNN1_HUMAN
ENSP00000429763	INSY2_HUMAN
ENSP00000382349	ACSM4_HUMAN
ENSP00000470152	DTNA_HUMAN
ENSP00000376822	STEA3_HUMAN
ENSP00000431254	IGLL5_HUMAN
ENSP00000379226	TEX11_HUMAN
ENSP00000463027	NCOA4_HUMAN
ENSP00000406925	ODAPH_HUMAN
ENSP00000480492	A0A087WWT4_HUMAN
ENSP00000363216	OGDHL_HUMAN
ENSP00000367972	ID4_HUMAN
ENSP00000292431	NACC1_HUMAN
ENSP00000481937	CEA20_HUMAN
ENSP00000438993	ZCHC8_HUMAN
ENSP00000356000	PLXA2_HUMAN
ENSP00000383920	ASXL2_HUMAN
ENSP00000385852	SETD5_HUMAN
ENSP00000393163	ZN630_HUMAN
ENSP00000413606	STXB2_HUMAN
ENSP00000378132	IRX5_HUMAN
ENSP00000355441	O14A2_HUMAN
ENSP00000484078	CCL15_HUMAN
ENSP00000218340	XRP2_HUMAN
ENSP00000264027	SC5D_HUMAN
ENSP00000415491	PHYIP_HUMAN
ENSP00000378260	ALG13_HUMAN
ENSP00000373700	ALK_HUMAN
ENSP00000255759	FOPNL_HUMAN
ENSP00000383392	NCAM2_HUMAN
ENSP00000332454	RIPK4_HUMAN
ENSP00000350681	ELK4_HUMAN
ENSP00000374037	VP9D1_HUMAN
ENSP00000357304	KHDC4_HUMAN
ENSP00000348145	CN178_HUMAN
ENSP00000306528	DESI2_HUMAN
ENSP00000334308	SYNE3_HUMAN
ENSP00000453399	T185B_HUMAN
ENSP00000348132	STK31_HUMAN
ENSP00000362918	YTHD2_HUMAN
ENSP00000462435	TPPP3_HUMAN
ENSP00000363041	CISD1_HUMAN
ENSP00000332604	EIF3C_HUMAN
ENSP00000235835	ARK72_HUMAN
ENSP00000309501	NWD2_HUMAN
ENSP00000265773	SMCA2_HUMAN
ENSP00000287482	SAS6_HUMAN
ENSP00000292125	PSG6_HUMAN
ENSP00000485061	S27A3_HUMAN
ENSP00000284885	ENTK_HUMAN
ENSP00000263274	DNLI1_HUMAN
ENSP00000356918	STX7_HUMAN
ENSP00000373354	SETMR_HUMAN
ENSP00000357360	MTX1_HUMAN
ENSP00000372199	NPA1P_HUMAN
ENSP00000376123	SH22A_HUMAN
ENSP00000442973	DAPK3_HUMAN
ENSP00000037243	GBRL2_HUMAN
ENSP00000360871	FCN1_HUMAN
ENSP00000379108	MTD2L_HUMAN
ENSP00000428085	RL30_HUMAN
ENSP00000358413	ZDHC6_HUMAN
ENSP00000399585	MRS2_HUMAN
ENSP00000355904	ERR3_HUMAN
ENSP00000315713	SSH1_HUMAN
ENSP00000340578	RASF6_HUMAN
ENSP00000357516	A0A2R2Y2Q3_HUMAN
ENSP00000304915	IL13_HUMAN
ENSP00000280326	TCPE_HUMAN
ENSP00000357448	PBIP1_HUMAN
ENSP00000296577	ABCE1_HUMAN
ENSP00000290299	ATPO_HUMAN
ENSP00000419454	RN183_HUMAN
ENSP00000389176	C1GLT_HUMAN
ENSP00000415203	PIGG_HUMAN
ENSP00000253144	ZN331_HUMAN
ENSP00000322300	TMTC2_HUMAN
ENSP00000379057	MID49_HUMAN
ENSP00000298130	SPTSA_HUMAN
ENSP00000287020	GDF6_HUMAN
ENSP00000400099	RIPR1_HUMAN
ENSP00000484618	ELA_HUMAN
ENSP00000163416	GOGA5_HUMAN
ENSP00000419235	TCAF1_HUMAN
ENSP00000246069	DEST_HUMAN
ENSP00000289316	H2B1D_HUMAN
ENSP00000326804	CUL1_HUMAN
ENSP00000360493	RUNX2_HUMAN
ENSP00000357402	NKAI2_HUMAN
ENSP00000303096	OR5A1_HUMAN
ENSP00000455079	H3BNZ7_HUMAN
ENSP00000382241	QSER1_HUMAN
ENSP00000381247	EFCB9_HUMAN
ENSP00000426548	KCD16_HUMAN
ENSP00000435373	CCNJ_HUMAN
ENSP00000351905	TGFR2_HUMAN
ENSP00000316674	ACTL9_HUMAN
ENSP00000331211	RBM43_HUMAN
ENSP00000433071	RBM4B_HUMAN
ENSP00000434024	H2AX_HUMAN
ENSP00000333376	UBP45_HUMAN
ENSP00000264644	RPGFL_HUMAN
ENSP00000335044	ARID2_HUMAN
ENSP00000361007	LIPJ_HUMAN
ENSP00000223210	ZN862_HUMAN
ENSP00000306396	A0A1X7SBW3_HUMAN
ENSP00000382379	ANR28_HUMAN
ENSP00000355599	TSNAX_HUMAN
ENSP00000334592	CP2R1_HUMAN
ENSP00000437271	TB182_HUMAN
ENSP00000313603	ABCF1_HUMAN
ENSP00000354671	MAST2_HUMAN
ENSP00000335191	TBX10_HUMAN
ENSP00000416750	STK33_HUMAN
ENSP00000324672	CP089_HUMAN
ENSP00000295379	BMP10_HUMAN
ENSP00000361967	TBCC_HUMAN
ENSP00000263826	AKT3_HUMAN
ENSP00000356530	RN5A_HUMAN
ENSP00000278833	ROM1_HUMAN
ENSP00000297873	MET27_HUMAN
ENSP00000281156	KHDR2_HUMAN
ENSP00000367697	A0A1C7CYW4_HUMAN
ENSP00000304846	O2AT4_HUMAN
ENSP00000269834	ZIM3_HUMAN
ENSP00000278855	OOSP2_HUMAN
ENSP00000254976	SNP25_HUMAN
ENSP00000429803	ZN260_HUMAN
ENSP00000295897	ALBU_HUMAN
ENSP00000333993	KR171_HUMAN
ENSP00000301599	TMM88_HUMAN
ENSP00000481854	FA13C_HUMAN
ENSP00000335655	FMNL3_HUMAN
ENSP00000437849	TRPM1_HUMAN
ENSP00000334198	CAC1H_HUMAN
ENSP00000328118	MF2L2_HUMAN
ENSP00000340328	NYX_HUMAN
ENSP00000312379	KMT2E_HUMAN
ENSP00000354888	CC152_HUMAN
ENSP00000463650	RN115_HUMAN
ENSP00000346802	PCDBB_HUMAN
ENSP00000367319	FBX47_HUMAN
ENSP00000367229	CEP68_HUMAN
ENSP00000272519	RALB_HUMAN
ENSP00000245304	RAP2A_HUMAN
ENSP00000373206	EOGT_HUMAN
ENSP00000312458	ARV1_HUMAN
ENSP00000043402	RTN4R_HUMAN
ENSP00000332690	KRA61_HUMAN
ENSP00000349076	ATN1_HUMAN
ENSP00000263598	LCN1_HUMAN
ENSP00000378416	HEM1_HUMAN
ENSP00000288912	CF251_HUMAN
ENSP00000259881	PS1C1_HUMAN
ENSP00000308219	J3KNF6_HUMAN
ENSP00000343636	GFRAL_HUMAN
ENSP00000295633	FSTL1_HUMAN
ENSP00000264389	CSN4_HUMAN
ENSP00000258829	NKX28_HUMAN
ENSP00000377577	BBOF1_HUMAN
ENSP00000349923	LAGE3_HUMAN
ENSP00000401980	MAVS_HUMAN
ENSP00000344547	PTMA_HUMAN
ENSP00000314153	KAISO_HUMAN
ENSP00000247191	DLGP5_HUMAN
ENSP00000329137	ADIPL_HUMAN
ENSP00000373620	CH60_HUMAN
ENSP00000365895	H6ST3_HUMAN
ENSP00000348838	UBE2C_HUMAN
ENSP00000363689	ID3_HUMAN
ENSP00000378409	VISTA_HUMAN
ENSP00000348215	SPD2A_HUMAN
ENSP00000376445	TIRAP_HUMAN
ENSP00000380494	MYCL_HUMAN
ENSP00000216225	RBX1_HUMAN
ENSP00000323264	MALD2_HUMAN
ENSP00000321445	MUSC_HUMAN
ENSP00000351777	TERA_HUMAN
ENSP00000361219	TF3C4_HUMAN
ENSP00000345731	DLG1_HUMAN
ENSP00000364209	MAGD2_HUMAN
ENSP00000376753	GIPC1_HUMAN
ENSP00000324248	PENK_HUMAN
ENSP00000332371	CO7A1_HUMAN
ENSP00000242104	ONCO_HUMAN
ENSP00000368856	NFX1_HUMAN
ENSP00000296277	RL39L_HUMAN
ENSP00000279227	URP2_HUMAN
ENSP00000334042	TKN4_HUMAN
ENSP00000289749	NBL1_HUMAN
ENSP00000373715	DCP2_HUMAN
ENSP00000365663	ANF_HUMAN
ENSP00000379496	A0A0A0MS69_HUMAN
ENSP00000287667	NOMO1_HUMAN
ENSP00000352608	RYR1_HUMAN
ENSP00000261835	CP46A_HUMAN
ENSP00000361158	TESK2_HUMAN
ENSP00000233121	MARE3_HUMAN
ENSP00000271139	X6R3L3_HUMAN
ENSP00000379369	FOXB1_HUMAN
ENSP00000363441	SYT15_HUMAN
ENSP00000325562	MIC10_HUMAN
ENSP00000309175	EIF1A_HUMAN
ENSP00000443985	CPEB2_HUMAN
ENSP00000369647	NEU2_HUMAN
ENSP00000343144	PAR6G_HUMAN
ENSP00000215375	ATPD_HUMAN
ENSP00000365071	GPAN1_HUMAN
ENSP00000301464	IBP6_HUMAN
ENSP00000306682	PPM1D_HUMAN
ENSP00000216039	JOS1_HUMAN
ENSP00000223215	MEST_HUMAN
ENSP00000284503	NEIL2_HUMAN
ENSP00000479243	ECSCR_HUMAN
ENSP00000382090	CLD14_HUMAN
ENSP00000242108	EEPD1_HUMAN
ENSP00000383558	GLR_HUMAN
ENSP00000340296	ACSM6_HUMAN
ENSP00000365619	ZN337_HUMAN
ENSP00000381148	CTDS2_HUMAN
ENSP00000403681	PRM2_HUMAN
ENSP00000254079	PPR1B_HUMAN
ENSP00000476510	LYPD4_HUMAN
ENSP00000292853	FBX27_HUMAN
ENSP00000358160	H31_HUMAN
ENSP00000321927	DRC6_HUMAN
ENSP00000368917	GNT2A_HUMAN
ENSP00000296099	UCN1_HUMAN
ENSP00000265433	NBN_HUMAN
ENSP00000408205	LPAR4_HUMAN
ENSP00000456609	STRA6_HUMAN
ENSP00000222374	CADM4_HUMAN
ENSP00000376865	PDGFD_HUMAN
ENSP00000415536	RPAB3_HUMAN
ENSP00000269439	RN165_HUMAN
ENSP00000262189	KMT2C_HUMAN
ENSP00000302100	LEG4_HUMAN
ENSP00000471730	M0R196_HUMAN
ENSP00000405963	RGRF1_HUMAN
ENSP00000364107	PAGE2_HUMAN
ENSP00000320935	GLUT4_HUMAN
ENSP00000344241	ZMAT5_HUMAN
ENSP00000386104	CBPE_HUMAN
ENSP00000343244	DUS21_HUMAN
ENSP00000261023	ITAV_HUMAN
ENSP00000306490	ACM1_HUMAN
ENSP00000217086	SALL4_HUMAN
ENSP00000466363	PI51C_HUMAN
ENSP00000231238	TTC1_HUMAN
ENSP00000483424	A0A087X0I6_HUMAN
ENSP00000481249	SOCS2_HUMAN
ENSP00000320416	VP37D_HUMAN
ENSP00000294742	ARPC5_HUMAN
ENSP00000327832	ATAT_HUMAN
ENSP00000377115	LIPT_HUMAN
ENSP00000366387	MAMC2_HUMAN
ENSP00000335094	TMM17_HUMAN
ENSP00000346874	FACR1_HUMAN
ENSP00000308921	ZCH12_HUMAN
ENSP00000356936	FCRLA_HUMAN
ENSP00000335628	SPDYA_HUMAN
ENSP00000364219	CK2N1_HUMAN
ENSP00000311778	ZMIZ2_HUMAN
ENSP00000310796	THAP2_HUMAN
ENSP00000290722	PGRP3_HUMAN
ENSP00000246841	FLRT1_HUMAN
ENSP00000378888	EGFL8_HUMAN
ENSP00000396936	PRR29_HUMAN
ENSP00000375770	ZN541_HUMAN
ENSP00000296218	A0A499FIY3_HUMAN
ENSP00000445831	H2B2F_HUMAN
ENSP00000384894	AQ12B_HUMAN
ENSP00000346575	OR5H1_HUMAN
ENSP00000410603	F131B_HUMAN
ENSP00000362524	ANGL2_HUMAN
ENSP00000359956	ELOV5_HUMAN
ENSP00000362682	OLM2A_HUMAN
ENSP00000362485	GARL3_HUMAN
ENSP00000288221	ERC2_HUMAN
ENSP00000399259	FCSD1_HUMAN
ENSP00000371587	KCIP4_HUMAN
ENSP00000376307	TEDC1_HUMAN
ENSP00000296464	HS74L_HUMAN
ENSP00000240618	NKG2D_HUMAN
ENSP00000358327	A0A0A0MRL7_HUMAN
ENSP00000256997	PPAL_HUMAN
ENSP00000393719	CL17A_HUMAN
ENSP00000444850	USO1_HUMAN
ENSP00000258796	TTYH3_HUMAN
ENSP00000385905	DNAS1_HUMAN
ENSP00000399805	QOR_HUMAN
ENSP00000293831	IF4A1_HUMAN
ENSP00000398882	DOHH_HUMAN
ENSP00000257663	TMM60_HUMAN
ENSP00000317580	NGN1_HUMAN
ENSP00000483491	A0A087X0L7_HUMAN
ENSP00000477981	UCP5_HUMAN
ENSP00000364449	SIK3_HUMAN
