From	To
9606.ENSP00000334801	DR4L2_HUMAN
9606.ENSP00000261601	UBP14_HUMAN
9606.ENSP00000368592	TTL10_HUMAN
9606.ENSP00000371994	NYNRI_HUMAN
9606.ENSP00000449544	H0YIJ7_HUMAN
9606.ENSP00000356030	DAF_HUMAN
9606.ENSP00000334813	RX_HUMAN
9606.ENSP00000303511	PEX6_HUMAN
9606.ENSP00000261769	CADH1_HUMAN
9606.ENSP00000252032	CT194_HUMAN
9606.ENSP00000368856	NFX1_HUMAN
9606.ENSP00000272198	LIPA4_HUMAN
9606.ENSP00000400157	B3GN9_HUMAN
9606.ENSP00000302846	PE2R4_HUMAN
9606.ENSP00000307774	ZN239_HUMAN
9606.ENSP00000455906	MUC22_HUMAN
9606.ENSP00000314508	GLCM_HUMAN
9606.ENSP00000284637	SH3R1_HUMAN
9606.ENSP00000373657	NCBP3_HUMAN
9606.ENSP00000246635	K1C13_HUMAN
9606.ENSP00000403208	MAP10_HUMAN
9606.ENSP00000261448	CASQ2_HUMAN
9606.ENSP00000435416	OR5M1_HUMAN
9606.ENSP00000358421	3BHS1_HUMAN
9606.ENSP00000395259	SCND3_HUMAN
9606.ENSP00000363329	COPT1_HUMAN
9606.ENSP00000373600	LRRK1_HUMAN
9606.ENSP00000356975	ATS4_HUMAN
9606.ENSP00000360372	CP2CJ_HUMAN
9606.ENSP00000314500	J3KQQ5_HUMAN
9606.ENSP00000355210	T184B_HUMAN
9606.ENSP00000356782	GO45_HUMAN
9606.ENSP00000483667	CHD1_HUMAN
9606.ENSP00000380746	FXL16_HUMAN
9606.ENSP00000343521	OR1J4_HUMAN
9606.ENSP00000355026	ARHGF_HUMAN
9606.ENSP00000336831	PLSI_HUMAN
9606.ENSP00000359212	LBX1_HUMAN
9606.ENSP00000482954	PRLR_HUMAN
9606.ENSP00000337731	CIDEB_HUMAN
9606.ENSP00000457625	DBND1_HUMAN
9606.ENSP00000359603	COOA1_HUMAN
9606.ENSP00000379365	TNR27_HUMAN
9606.ENSP00000399745	ACM2_HUMAN
9606.ENSP00000304676	ATOH8_HUMAN
9606.ENSP00000258613	THSD1_HUMAN
9606.ENSP00000320949	CNOT1_HUMAN
9606.ENSP00000276692	TATD1_HUMAN
9606.ENSP00000425634	SYHC_HUMAN
9606.ENSP00000367316	ITA8_HUMAN
9606.ENSP00000354581	GPX6_HUMAN
9606.ENSP00000381494	KRA22_HUMAN
9606.ENSP00000412461	RHG22_HUMAN
9606.ENSP00000388823	NSG1_HUMAN
9606.ENSP00000355657	H31T_HUMAN
9606.ENSP00000253673	AGRE3_HUMAN
9606.ENSP00000262633	RBM42_HUMAN
9606.ENSP00000329926	CAHM1_HUMAN
9606.ENSP00000469205	SLIK4_HUMAN
9606.ENSP00000369738	O51T1_HUMAN
9606.ENSP00000264444	MAD1_HUMAN
9606.ENSP00000314505	MCM9_HUMAN
9606.ENSP00000262133	RBL2_HUMAN
9606.ENSP00000480916	SL9A7_HUMAN
9606.ENSP00000367123	4F2_HUMAN
9606.ENSP00000371811	MICU2_HUMAN
9606.ENSP00000299192	HEAT3_HUMAN
9606.ENSP00000344277	DOK4_HUMAN
9606.ENSP00000265922	BRNP1_HUMAN
9606.ENSP00000470801	S6A14_HUMAN
9606.ENSP00000269385	CBX8_HUMAN
9606.ENSP00000293970	TBC24_HUMAN
9606.ENSP00000307853	MUS81_HUMAN
9606.ENSP00000347721	SPNS3_HUMAN
9606.ENSP00000274289	PLK2_HUMAN
9606.ENSP00000217195	CT027_HUMAN
9606.ENSP00000410294	FGFR2_HUMAN
9606.ENSP00000198536	PILRA_HUMAN
9606.ENSP00000361499	YIPF3_HUMAN
9606.ENSP00000262319	TELO2_HUMAN
9606.ENSP00000261592	NOL4_HUMAN
9606.ENSP00000255499	RN128_HUMAN
9606.ENSP00000296577	ABCE1_HUMAN
9606.ENSP00000262189	KMT2C_HUMAN
9606.ENSP00000216797	IKBA_HUMAN
9606.ENSP00000300659	NFAC3_HUMAN
9606.ENSP00000332247	VPP2_HUMAN
9606.ENSP00000297990	NOL6_HUMAN
9606.ENSP00000339916	LIMK2_HUMAN
9606.ENSP00000360329	TTC4_HUMAN
9606.ENSP00000368450	CD83_HUMAN
9606.ENSP00000397947	PKHA8_HUMAN
9606.ENSP00000410758	LSM5_HUMAN
9606.ENSP00000386647	PJVK_HUMAN
9606.ENSP00000302805	DDI1_HUMAN
9606.ENSP00000376609	GRK5_HUMAN
9606.ENSP00000308925	TLR10_HUMAN
9606.ENSP00000319744	GPR4_HUMAN
9606.ENSP00000263168	CAZA1_HUMAN
9606.ENSP00000308236	COMD1_HUMAN
9606.ENSP00000294413	RHCE_HUMAN
9606.ENSP00000349430	H2B1K_HUMAN
9606.ENSP00000329468	ADAP2_HUMAN
9606.ENSP00000326018	PRAX_HUMAN
9606.ENSP00000379228	HECW1_HUMAN
9606.ENSP00000262158	SMAD7_HUMAN
9606.ENSP00000278317	TNNT3_HUMAN
9606.ENSP00000220676	RP1_HUMAN
9606.ENSP00000402394	CHSTF_HUMAN
9606.ENSP00000255409	CH3L1_HUMAN
9606.ENSP00000300305	RUNX1_HUMAN
9606.ENSP00000444433	SCO2_HUMAN
9606.ENSP00000278200	IMP1L_HUMAN
9606.ENSP00000332296	RARB_HUMAN
9606.ENSP00000324583	O2T12_HUMAN
9606.ENSP00000354560	KIFA3_HUMAN
9606.ENSP00000395244	T229A_HUMAN
9606.ENSP00000416561	CFAB_HUMAN
9606.ENSP00000418447	PP2AA_HUMAN
9606.ENSP00000480221	AXA81_HUMAN
9606.ENSP00000223366	HXK4_HUMAN
9606.ENSP00000226760	WFS1_HUMAN
9606.ENSP00000354476	SRBP2_HUMAN
9606.ENSP00000253039	IF2G_HUMAN
9606.ENSP00000377001	SPOP_HUMAN
9606.ENSP00000344866	FBXL5_HUMAN
9606.ENSP00000332511	OLFL1_HUMAN
9606.ENSP00000300870	ZN267_HUMAN
9606.ENSP00000222674	NPVF_HUMAN
9606.ENSP00000384950	ST6B1_HUMAN
9606.ENSP00000377779	SV2B_HUMAN
9606.ENSP00000305288	NLGN2_HUMAN
9606.ENSP00000246105	DB129_HUMAN
9606.ENSP00000303834	OR5A2_HUMAN
9606.ENSP00000360626	KCNG1_HUMAN
9606.ENSP00000379367	LYRM1_HUMAN
9606.ENSP00000391524	DEN6B_HUMAN
9606.ENSP00000356621	NGAP_HUMAN
9606.ENSP00000334474	ZMIZ1_HUMAN
9606.ENSP00000258302	RGS8_HUMAN
9606.ENSP00000371606	KRA51_HUMAN
9606.ENSP00000335082	F91A1_HUMAN
9606.ENSP00000232501	NPRL2_HUMAN
9606.ENSP00000372274	FBX25_HUMAN
9606.ENSP00000369573	O51B4_HUMAN
9606.ENSP00000293883	WDR24_HUMAN
9606.ENSP00000261867	ZNT4_HUMAN
9606.ENSP00000418823	FTO_HUMAN
9606.ENSP00000354947	CAZA2_HUMAN
9606.ENSP00000352438	PCBP2_HUMAN
9606.ENSP00000337053	SE1L1_HUMAN
9606.ENSP00000231512	KCT2_HUMAN
9606.ENSP00000371308	CENPJ_HUMAN
9606.ENSP00000366118	SSX1_HUMAN
9606.ENSP00000371212	RBM47_HUMAN
9606.ENSP00000363308	WDR31_HUMAN
9606.ENSP00000281950	GEMI6_HUMAN
9606.ENSP00000264228	PORED_HUMAN
9606.ENSP00000002125	NDUF7_HUMAN
9606.ENSP00000480313	GAL3B_HUMAN
9606.ENSP00000483408	RBM26_HUMAN
9606.ENSP00000402460	CSTN2_HUMAN
9606.ENSP00000341108	HMX2_HUMAN
9606.ENSP00000395929	NSD1_HUMAN
9606.ENSP00000341867	SH2D6_HUMAN
9606.ENSP00000368637	S23A2_HUMAN
9606.ENSP00000362352	H2AW_HUMAN
9606.ENSP00000351314	PSB10_HUMAN
9606.ENSP00000222345	SI1L3_HUMAN
9606.ENSP00000380453	ERMIN_HUMAN
9606.ENSP00000393417	CASPE_HUMAN
9606.ENSP00000229134	IL26_HUMAN
9606.ENSP00000262207	CRLD1_HUMAN
9606.ENSP00000340935	DMP1_HUMAN
9606.ENSP00000217652	ML12A_HUMAN
9606.ENSP00000299663	CLC4E_HUMAN
9606.ENSP00000313854	CLP1L_HUMAN
9606.ENSP00000345868	CXB4_HUMAN
9606.ENSP00000366387	MAMC2_HUMAN
9606.ENSP00000281631	PARP8_HUMAN
9606.ENSP00000470262	TPPC5_HUMAN
9606.ENSP00000386138	OR1C1_HUMAN
9606.ENSP00000276704	CH076_HUMAN
9606.ENSP00000417229	EIF2A_HUMAN
9606.ENSP00000403130	TM233_HUMAN
9606.ENSP00000237380	MED28_HUMAN
9606.ENSP00000302548	HXD4_HUMAN
9606.ENSP00000361032	SURF2_HUMAN
9606.ENSP00000354911	TIFA_HUMAN
9606.ENSP00000348982	MEGF6_HUMAN
9606.ENSP00000292427	C11B1_HUMAN
9606.ENSP00000332530	RNLS_HUMAN
9606.ENSP00000283243	PLA2R_HUMAN
9606.ENSP00000430706	IF5AL_HUMAN
9606.ENSP00000393922	RUSC2_HUMAN
9606.ENSP00000216039	JOS1_HUMAN
9606.ENSP00000216075	MIOX_HUMAN
9606.ENSP00000354280	TRY3_HUMAN
9606.ENSP00000263202	UFD1_HUMAN
9606.ENSP00000332287	SNG1_HUMAN
9606.ENSP00000330075	OGFD3_HUMAN
9606.ENSP00000361502	HYI_HUMAN
9606.ENSP00000412524	TM169_HUMAN
9606.ENSP00000425497	A0A140T9Z0_HUMAN
9606.ENSP00000356076	DYRK3_HUMAN
9606.ENSP00000369695	AF9_HUMAN
9606.ENSP00000263388	NOTC3_HUMAN
9606.ENSP00000281938	HSPB8_HUMAN
9606.ENSP00000261733	ALDH2_HUMAN
9606.ENSP00000356057	TM181_HUMAN
9606.ENSP00000335612	SPT21_HUMAN
9606.ENSP00000395204	TMM68_HUMAN
9606.ENSP00000299798	SL9A5_HUMAN
9606.ENSP00000344220	PDPK1_HUMAN
9606.ENSP00000365938	UGGG2_HUMAN
9606.ENSP00000405574	TBL1R_HUMAN
9606.ENSP00000355241	TEX45_HUMAN
9606.ENSP00000368982	KTNB1_HUMAN
9606.ENSP00000333685	MK11_HUMAN
9606.ENSP00000248846	GCP6_HUMAN
9606.ENSP00000261439	TBCD1_HUMAN
9606.ENSP00000349486	SCRIB_HUMAN
9606.ENSP00000368305	GPCP1_HUMAN
9606.ENSP00000414670	LMOD3_HUMAN
9606.ENSP00000358496	CMC4_HUMAN
9606.ENSP00000339191	CAV1_HUMAN
9606.ENSP00000262965	TFE2_HUMAN
9606.ENSP00000349823	SMAL1_HUMAN
9606.ENSP00000399441	LRR70_HUMAN
9606.ENSP00000310255	GP152_HUMAN
9606.ENSP00000389813	ACD10_HUMAN
9606.ENSP00000420914	DHB4_HUMAN
9606.ENSP00000332737	UNC5A_HUMAN
9606.ENSP00000364620	PADI1_HUMAN
9606.ENSP00000344967	SPY4_HUMAN
9606.ENSP00000312397	KLHL3_HUMAN
9606.ENSP00000366673	CLN5_HUMAN
9606.ENSP00000265866	HNRH3_HUMAN
9606.ENSP00000353850	ITBP1_HUMAN
9606.ENSP00000415011	ZNT8_HUMAN
9606.ENSP00000354728	NU4LM_HUMAN
9606.ENSP00000229633	HINT3_HUMAN
9606.ENSP00000272203	PKHA6_HUMAN
9606.ENSP00000312942	SEZ6_HUMAN
9606.ENSP00000302790	XPO6_HUMAN
9606.ENSP00000356574	QSOX1_HUMAN
9606.ENSP00000360803	DNLZ_HUMAN
9606.ENSP00000360421	LRC42_HUMAN
9606.ENSP00000333363	DYH8_HUMAN
9606.ENSP00000266544	NDUA9_HUMAN
9606.ENSP00000344572	FIBP_HUMAN
9606.ENSP00000337946	PACRG_HUMAN
9606.ENSP00000286049	XAGE2_HUMAN
9606.ENSP00000216756	CINP_HUMAN
9606.ENSP00000404464	CCBE1_HUMAN
9606.ENSP00000361777	SET_HUMAN
9606.ENSP00000317128	PLXD1_HUMAN
9606.ENSP00000268695	GALNS_HUMAN
9606.ENSP00000318297	RUVB1_HUMAN
9606.ENSP00000396421	NXPE3_HUMAN
9606.ENSP00000356630	HDC_HUMAN
9606.ENSP00000228318	MPCP_HUMAN
9606.ENSP00000335615	BTBD7_HUMAN
9606.ENSP00000420686	PLCX2_HUMAN
9606.ENSP00000429744	STK3_HUMAN
9606.ENSP00000261636	ARL1_HUMAN
9606.ENSP00000261488	ENOX1_HUMAN
9606.ENSP00000202625	TGM3L_HUMAN
9606.ENSP00000303148	CCGL_HUMAN
9606.ENSP00000355658	TRI17_HUMAN
9606.ENSP00000002596	HS3S1_HUMAN
9606.ENSP00000364946	MKX_HUMAN
9606.ENSP00000349770	IRF5_HUMAN
9606.ENSP00000476603	GRIN3_HUMAN
9606.ENSP00000380872	PGBD4_HUMAN
9606.ENSP00000322924	5HT1F_HUMAN
9606.ENSP00000261438	KLF3_HUMAN
9606.ENSP00000313007	PABP1_HUMAN
9606.ENSP00000361990	UBR2_HUMAN
9606.ENSP00000379110	GROA_HUMAN
9606.ENSP00000342002	ZNF93_HUMAN
9606.ENSP00000363123	AHDC1_HUMAN
9606.ENSP00000346693	ELOV2_HUMAN
9606.ENSP00000296238	CK2N2_HUMAN
9606.ENSP00000074304	INP4A_HUMAN
9606.ENSP00000360613	UBE2A_HUMAN
9606.ENSP00000360327	SYPM_HUMAN
9606.ENSP00000262188	SMRD3_HUMAN
9606.ENSP00000374490	DYH17_HUMAN
9606.ENSP00000367528	AARD_HUMAN
9606.ENSP00000347931	PCX3_HUMAN
9606.ENSP00000343002	B3GLT_HUMAN
9606.ENSP00000325076	O10G4_HUMAN
9606.ENSP00000406541	CK021_HUMAN
9606.ENSP00000428182	MPP2_HUMAN
9606.ENSP00000309792	TM234_HUMAN
9606.ENSP00000396937	H0YD73_HUMAN
9606.ENSP00000456566	RN151_HUMAN
9606.ENSP00000263674	ARHGH_HUMAN
9606.ENSP00000307183	ING2_HUMAN
9606.ENSP00000340017	DOC2A_HUMAN
9606.ENSP00000223095	PAI1_HUMAN
9606.ENSP00000386543	PPCEL_HUMAN
9606.ENSP00000285039	MYO5B_HUMAN
9606.ENSP00000441838	ZN567_HUMAN
9606.ENSP00000370222	POMP_HUMAN
9606.ENSP00000352424	TIAF1_HUMAN
9606.ENSP00000300591	LOXH1_HUMAN
9606.ENSP00000411250	NBR1_HUMAN
9606.ENSP00000376097	RMP_HUMAN
9606.ENSP00000418661	PTH_HUMAN
9606.ENSP00000386357	LRRT4_HUMAN
9606.ENSP00000463057	PAL4C_HUMAN
9606.ENSP00000383851	K1522_HUMAN
9606.ENSP00000262904	E2F3_HUMAN
9606.ENSP00000482133	A0A087WYV9_HUMAN
9606.ENSP00000264601	RAB17_HUMAN
9606.ENSP00000408526	IMPA1_HUMAN
9606.ENSP00000278314	ZN214_HUMAN
9606.ENSP00000364635	PADI2_HUMAN
9606.ENSP00000221700	CP4F2_HUMAN
9606.ENSP00000228841	MLRV_HUMAN
9606.ENSP00000344479	NR4A2_HUMAN
9606.ENSP00000304440	HYAS3_HUMAN
9606.ENSP00000247153	PROP_HUMAN
9606.ENSP00000361765	TCAL5_HUMAN
9606.ENSP00000480987	MCM3_HUMAN
9606.ENSP00000252244	K2C1_HUMAN
9606.ENSP00000440704	SYTL1_HUMAN
9606.ENSP00000261326	MOCOS_HUMAN
9606.ENSP00000346959	S38A6_HUMAN
9606.ENSP00000396749	KANL3_HUMAN
9606.ENSP00000361418	IPO13_HUMAN
9606.ENSP00000372035	LATS2_HUMAN
9606.ENSP00000385385	PDIA6_HUMAN
9606.ENSP00000276077	GP174_HUMAN
9606.ENSP00000156471	AQR_HUMAN
9606.ENSP00000453293	APBA2_HUMAN
9606.ENSP00000289528	ZFN2B_HUMAN
9606.ENSP00000480740	LRC39_HUMAN
9606.ENSP00000242480	EGR2_HUMAN
9606.ENSP00000311398	RNAS8_HUMAN
9606.ENSP00000484060	PACN1_HUMAN
9606.ENSP00000408002	VRK2_HUMAN
9606.ENSP00000362387	TSN15_HUMAN
9606.ENSP00000335565	KR108_HUMAN
9606.ENSP00000363431	NPY4R_HUMAN
9606.ENSP00000265171	EGF_HUMAN
9606.ENSP00000423602	DAPP1_HUMAN
9606.ENSP00000333551	PLPHP_HUMAN
9606.ENSP00000240874	KALRN_HUMAN
9606.ENSP00000379329	PRR34_HUMAN
9606.ENSP00000351466	O5AC2_HUMAN
9606.ENSP00000345656	J3QKM9_HUMAN
9606.ENSP00000360398	UCP4_HUMAN
9606.ENSP00000356848	TADA1_HUMAN
9606.ENSP00000439479	DMXL1_HUMAN
9606.ENSP00000322784	O5AK2_HUMAN
9606.ENSP00000301463	SPRY3_HUMAN
9606.ENSP00000485582	GDF1_HUMAN
9606.ENSP00000447057	CL045_HUMAN
9606.ENSP00000264255	TXND9_HUMAN
9606.ENSP00000349477	KLRG1_HUMAN
9606.ENSP00000177742	RT34_HUMAN
9606.ENSP00000299821	CNDH2_HUMAN
9606.ENSP00000308976	VWC2L_HUMAN
9606.ENSP00000379784	CX7B2_HUMAN
9606.ENSP00000450524	MP3B2_HUMAN
9606.ENSP00000441726	CLUL1_HUMAN
9606.ENSP00000334163	SPIN4_HUMAN
9606.ENSP00000369129	DESP_HUMAN
9606.ENSP00000431040	RM22_HUMAN
9606.ENSP00000349365	IL27A_HUMAN
9606.ENSP00000439281	TRDN_HUMAN
9606.ENSP00000370748	IDI1_HUMAN
9606.ENSP00000296953	CRERF_HUMAN
9606.ENSP00000315263	GLTP_HUMAN
9606.ENSP00000424007	SHLD3_HUMAN
9606.ENSP00000347689	PDE4C_HUMAN
9606.ENSP00000273179	CTDSL_HUMAN
9606.ENSP00000396747	ANR60_HUMAN
9606.ENSP00000448059	PH4H_HUMAN
9606.ENSP00000356674	ZBT37_HUMAN
9606.ENSP00000304891	VATE2_HUMAN
9606.ENSP00000350844	PAX5_HUMAN
9606.ENSP00000306335	RFX2_HUMAN
9606.ENSP00000230792	NUD12_HUMAN
9606.ENSP00000278833	ROM1_HUMAN
9606.ENSP00000317159	CY1_HUMAN
9606.ENSP00000299443	POTED_HUMAN
9606.ENSP00000369731	O51A4_HUMAN
9606.ENSP00000380413	AGAP3_HUMAN
9606.ENSP00000296490	WDR82_HUMAN
9606.ENSP00000276480	ST18_HUMAN
9606.ENSP00000331040	OLIG2_HUMAN
9606.ENSP00000335463	KNL1_HUMAN
9606.ENSP00000362446	ZNF79_HUMAN
9606.ENSP00000262719	PHLP1_HUMAN
9606.ENSP00000247879	TA2R3_HUMAN
9606.ENSP00000469876	SC2B2_HUMAN
9606.ENSP00000298681	S39A2_HUMAN
9606.ENSP00000295878	CC191_HUMAN
9606.ENSP00000315351	D2HDH_HUMAN
9606.ENSP00000331849	RM54_HUMAN
9606.ENSP00000377969	T2FA_HUMAN
9606.ENSP00000413098	SCAF8_HUMAN
9606.ENSP00000364883	AUHM_HUMAN
9606.ENSP00000385834	TRFE_HUMAN
9606.ENSP00000366565	VPS28_HUMAN
9606.ENSP00000333266	UBA7_HUMAN
9606.ENSP00000273359	ABHDA_HUMAN
9606.ENSP00000263710	CLAP1_HUMAN
9606.ENSP00000361021	PTEN_HUMAN
9606.ENSP00000347184	HD_HUMAN
9606.ENSP00000325929	LNX2_HUMAN
9606.ENSP00000342609	ACER2_HUMAN
9606.ENSP00000398106	ZBED5_HUMAN
9606.ENSP00000463778	KCJ12_HUMAN
9606.ENSP00000359424	IKKA_HUMAN
9606.ENSP00000393583	CP131_HUMAN
9606.ENSP00000384040	CC85A_HUMAN
9606.ENSP00000452277	OR4CD_HUMAN
9606.ENSP00000324191	KCNRG_HUMAN
9606.ENSP00000343435	YIF1B_HUMAN
9606.ENSP00000413436	RL10_HUMAN
9606.ENSP00000441410	ZN135_HUMAN
9606.ENSP00000257632	UPK3B_HUMAN
9606.ENSP00000401445	ERN1_HUMAN
9606.ENSP00000323889	TRI25_HUMAN
9606.ENSP00000238018	GUAD_HUMAN
9606.ENSP00000330267	CO032_HUMAN
9606.ENSP00000194130	S13A1_HUMAN
9606.ENSP00000263774	NDUS3_HUMAN
9606.ENSP00000367028	TCOF_HUMAN
9606.ENSP00000350331	ASB13_HUMAN
9606.ENSP00000300650	RN214_HUMAN
9606.ENSP00000247001	SUGP1_HUMAN
9606.ENSP00000372201	TM128_HUMAN
9606.ENSP00000289248	RHBL2_HUMAN
9606.ENSP00000279392	HIRP3_HUMAN
9606.ENSP00000348168	T2EB_HUMAN
9606.ENSP00000402153	IQCJ_HUMAN
9606.ENSP00000337445	RNZ2_HUMAN
9606.ENSP00000310490	MOT11_HUMAN
9606.ENSP00000267984	TLRN1_HUMAN
9606.ENSP00000221930	TGFB1_HUMAN
9606.ENSP00000259895	TF2H4_HUMAN
9606.ENSP00000346997	SUV92_HUMAN
9606.ENSP00000327732	CG061_HUMAN
9606.ENSP00000343818	CK5P2_HUMAN
9606.ENSP00000424058	SPE2B_HUMAN
9606.ENSP00000352614	ZSWM5_HUMAN
9606.ENSP00000417303	KLF8_HUMAN
9606.ENSP00000332790	H2A2B_HUMAN
9606.ENSP00000206765	TGM1_HUMAN
9606.ENSP00000365162	MYLK2_HUMAN
9606.ENSP00000373298	COLQ_HUMAN
9606.ENSP00000301480	ZN560_HUMAN
9606.ENSP00000334853	ZN555_HUMAN
9606.ENSP00000451974	XRCC3_HUMAN
9606.ENSP00000226230	SGMR2_HUMAN
9606.ENSP00000395461	BTBDJ_HUMAN
9606.ENSP00000393312	FGFR1_HUMAN
9606.ENSP00000369157	O10A4_HUMAN
9606.ENSP00000381693	ZSWM8_HUMAN
9606.ENSP00000377936	2ABB_HUMAN
9606.ENSP00000368664	RGCC_HUMAN
9606.ENSP00000350248	O14AG_HUMAN
9606.ENSP00000286398	SMC2_HUMAN
9606.ENSP00000247881	TA2R4_HUMAN
9606.ENSP00000480958	Z280B_HUMAN
9606.ENSP00000364482	STK19_HUMAN
9606.ENSP00000397297	NTF3_HUMAN
9606.ENSP00000270708	WRP73_HUMAN
9606.ENSP00000380921	SH3K1_HUMAN
9606.ENSP00000321179	RBM44_HUMAN
9606.ENSP00000378028	RNF14_HUMAN
9606.ENSP00000321320	HGH1_HUMAN
9606.ENSP00000381105	NPS_HUMAN
9606.ENSP00000361345	FA78A_HUMAN
9606.ENSP00000351327	AKAP4_HUMAN
9606.ENSP00000216780	PCKGM_HUMAN
9606.ENSP00000326767	MED25_HUMAN
9606.ENSP00000441214	UBP36_HUMAN
9606.ENSP00000349708	ZMYM6_HUMAN
9606.ENSP00000311368	DPOD4_HUMAN
9606.ENSP00000223023	WASL_HUMAN
9606.ENSP00000361298	KIF2C_HUMAN
9606.ENSP00000261303	PRS4_HUMAN
9606.ENSP00000371786	ONEC3_HUMAN
9606.ENSP00000347712	C2C4A_HUMAN
9606.ENSP00000385361	VPREB_HUMAN
9606.ENSP00000324810	MB12A_HUMAN
9606.ENSP00000479919	SHLB1_HUMAN
9606.ENSP00000366475	ATG2A_HUMAN
9606.ENSP00000265967	HPS5_HUMAN
9606.ENSP00000361755	WFDC6_HUMAN
9606.ENSP00000478059	STIM1_HUMAN
9606.ENSP00000383219	KR106_HUMAN
9606.ENSP00000358242	PNISR_HUMAN
9606.ENSP00000291568	CYTB_HUMAN
9606.ENSP00000469394	SSX4_HUMAN
9606.ENSP00000359707	SAM13_HUMAN
9606.ENSP00000316589	RBP10_HUMAN
9606.ENSP00000476755	MYPT2_HUMAN
9606.ENSP00000280358	TEX12_HUMAN
9606.ENSP00000432886	RNPC3_HUMAN
9606.ENSP00000228865	CRBL2_HUMAN
9606.ENSP00000371152	ASAH1_HUMAN
9606.ENSP00000344314	OFD1_HUMAN
9606.ENSP00000295887	CDS1_HUMAN
9606.ENSP00000351591	NLGN3_HUMAN
9606.ENSP00000378854	SERB_HUMAN
9606.ENSP00000318119	CI139_HUMAN
9606.ENSP00000194152	PCDB4_HUMAN
9606.ENSP00000282869	ZN117_HUMAN
9606.ENSP00000258168	BCDO1_HUMAN
9606.ENSP00000266735	RUXF_HUMAN
9606.ENSP00000373734	DEN5B_HUMAN
9606.ENSP00000373312	SEC13_HUMAN
9606.ENSP00000276689	NDUB9_HUMAN
9606.ENSP00000347213	ENTP2_HUMAN
9606.ENSP00000462099	RASF5_HUMAN
9606.ENSP00000240306	DLX4_HUMAN
9606.ENSP00000402060	PVR_HUMAN
9606.ENSP00000413625	FNBP1_HUMAN
9606.ENSP00000309198	UBE3C_HUMAN
9606.ENSP00000362424	MIPT3_HUMAN
9606.ENSP00000266304	TEF_HUMAN
9606.ENSP00000454903	CC084_HUMAN
9606.ENSP00000261600	THOC1_HUMAN
9606.ENSP00000485032	O10C1_HUMAN
9606.ENSP00000298281	PCF11_HUMAN
9606.ENSP00000341684	CCD15_HUMAN
9606.ENSP00000380155	O51E1_HUMAN
9606.ENSP00000417638	S26A8_HUMAN
9606.ENSP00000475615	CWC15_HUMAN
9606.ENSP00000382697	ROCK1_HUMAN
9606.ENSP00000485659	MUC5A_HUMAN
9606.ENSP00000261837	GNB5_HUMAN
9606.ENSP00000295589	CCKAR_HUMAN
9606.ENSP00000355672	CAF17_HUMAN
9606.ENSP00000296028	CXCL7_HUMAN
9606.ENSP00000220597	PHAG1_HUMAN
9606.ENSP00000333915	CFA73_HUMAN
9606.ENSP00000426296	PC4L1_HUMAN
9606.ENSP00000258648	MED4_HUMAN
9606.ENSP00000374354	EXOS8_HUMAN
9606.ENSP00000174618	MNT_HUMAN
9606.ENSP00000351391	ZN781_HUMAN
9606.ENSP00000369335	FBH1_HUMAN
9606.ENSP00000254286	ARP10_HUMAN
9606.ENSP00000357072	SLAF9_HUMAN
9606.ENSP00000331376	SEHL2_HUMAN
9606.ENSP00000412763	MALR1_HUMAN
9606.ENSP00000402084	WEE1_HUMAN
9606.ENSP00000246194	RALY_HUMAN
9606.ENSP00000350049	HOMEZ_HUMAN
9606.ENSP00000432011	O52B2_HUMAN
9606.ENSP00000410257	SCN5A_HUMAN
9606.ENSP00000370394	RUFY3_HUMAN
9606.ENSP00000296522	PGDH_HUMAN
9606.ENSP00000359531	TF2B_HUMAN
9606.ENSP00000322229	FADS1_HUMAN
9606.ENSP00000485206	PAL4A_HUMAN
9606.ENSP00000384312	TARA_HUMAN
9606.ENSP00000317333	NGN2_HUMAN
9606.ENSP00000291481	HPLN4_HUMAN
9606.ENSP00000315011	EDNRA_HUMAN
9606.ENSP00000262419	KANL1_HUMAN
9606.ENSP00000215812	S14L3_HUMAN
9606.ENSP00000465617	IER2_HUMAN
9606.ENSP00000290349	CBR1_HUMAN
9606.ENSP00000445768	DEN11_HUMAN
9606.ENSP00000307694	KCNS1_HUMAN
9606.ENSP00000350676	PHF8_HUMAN
9606.ENSP00000393776	FCHO2_HUMAN
9606.ENSP00000357943	ANXA9_HUMAN
9606.ENSP00000419417	CA052_HUMAN
9606.ENSP00000313226	CTXN1_HUMAN
9606.ENSP00000368458	PCNA_HUMAN
9606.ENSP00000273986	CISD2_HUMAN
9606.ENSP00000313423	GFRA4_HUMAN
9606.ENSP00000484288	DNLI4_HUMAN
9606.ENSP00000001008	FKBP4_HUMAN
9606.ENSP00000314444	WDR35_HUMAN
9606.ENSP00000256079	IPO8_HUMAN
9606.ENSP00000253122	SC6A8_HUMAN
9606.ENSP00000258399	UBP37_HUMAN
9606.ENSP00000315386	PLGT3_HUMAN
9606.ENSP00000417711	F205A_HUMAN
9606.ENSP00000248444	VILI_HUMAN
9606.ENSP00000411850	A0A087WWB2_HUMAN
9606.ENSP00000353791	SC6A9_HUMAN
9606.ENSP00000287878	AAKG2_HUMAN
9606.ENSP00000427687	WDR1_HUMAN
9606.ENSP00000446224	ZN550_HUMAN
9606.ENSP00000323096	AMGO3_HUMAN
9606.ENSP00000321997	LAR1B_HUMAN
9606.ENSP00000349274	PPR26_HUMAN
